PU_APPT_YEAR,PU_APPT_MONTH,PU_APPT_WEEK,ORIGIN_COUNTRY,ORIGIN_STATE,WEEKLY_DISTANCE_TRAVELLED
2020,10,41,United States,MD,75010.13
2020,10,41,United States,MI,29263.6
2020,10,41,United States,MN,11187.5
2020,10,41,United States,MO,59967.99
2020,10,41,United States,MS,322809.5
2020,10,41,United States,MT,2793.1
2020,10,41,United States,NC,24060.7
2020,10,41,United States,ND,2951.5999
2020,10,41,United States,NE,1710.2
2020,10,41,United States,NJ,10123.5
2020,10,41,United States,NM,187760.1
2020,10,41,United States,NV,4212.9
2020,10,41,United States,NY,27624.4
2020,10,41,United States,OH,16617.35
2020,10,41,United States,OK,2037.3
2020,10,41,United States,OR,16810.0
2020,10,41,United States,PA,719374.94
2020,10,41,United States,SC,9133.9
2020,10,41,United States,SD,1558.0
2020,10,41,United States,TN,913620.2
2020,10,41,United States,TX,1151461.5
2020,10,41,United States,UT,11771.5
2020,10,41,United States,VA,138893.3
2020,10,41,United States,VT,5030.5
2020,10,41,United States,WA,116041.1
2020,10,41,United States,WI,280554.62
2020,10,41,United States,WV,4872.5
2020,10,41,United States,WY,419.5
2020,10,42,Canada,AB,2786.51
2020,10,42,Canada,BC,4457.7
2020,10,42,Canada,ON,9230.69
2020,10,42,Canada,QC,16798.2
2020,10,42,United States,AL,7629.6997
2020,10,42,United States,AR,3331.3
2020,10,42,United States,AZ,52263.08
2020,10,42,United States,CA,1769737.5
2020,10,42,United States,CO,74322.24
2020,10,42,United States,DE,77.9
2020,10,42,United States,FL,43775.43
2020,10,42,United States,GA,219208.66
2020,10,42,United States,IA,7606.3003
2020,10,42,United States,ID,2157.7
2020,10,42,United States,IL,24156.9
2020,10,42,United States,IN,416549.62
2020,10,42,United States,KS,15810.2
2020,10,42,United States,KY,9779.9
2020,10,42,United States,LA,2326.1
2020,10,42,United States,MA,2403.1
2020,10,42,United States,MD,65515.2
2020,10,42,United States,MI,29192.83
2020,10,42,United States,MN,15093.7
2020,10,42,United States,MO,53478.8
2020,10,42,United States,MS,350430.75
2020,10,42,United States,MT,2879.2
2020,10,42,United States,NC,26395.1
2020,10,42,United States,ND,2333.7
2020,10,42,United States,NE,1136.2999
2020,10,42,United States,NJ,5592.8
2020,10,42,United States,NM,159028.8
2020,10,42,United States,NV,6586.7
2020,10,42,United States,NY,24205.5
2020,10,42,United States,OH,57988.4
2020,10,42,United States,OK,2220.9
2020,10,42,United States,OR,8355.1
2020,10,42,United States,PA,881306.94
2020,10,42,United States,SC,5243.2
2020,10,42,United States,SD,809.0
2020,10,42,United States,TN,886806.4
2020,10,42,United States,TX,1263556.1
2020,10,42,United States,UT,17784.799
2020,10,42,United States,VA,98240.6
2020,10,42,United States,VT,1254.9
2020,10,42,United States,WA,48497.3
2020,10,42,United States,WI,286454.1
2020,10,42,United States,WV,40257.1
2020,10,42,United States,WY,668.2
2020,10,43,Canada,AB,4669.66
2020,10,43,Canada,BC,3353.4001
2020,10,43,Canada,ON,6566.08
2020,10,43,Canada,QC,216358.3
2020,10,43,United States,AK,3527.0
2020,10,43,United States,AL,8940.5
2020,10,43,United States,AR,2804.9
2020,10,43,United States,AZ,48571.47
2020,10,43,United States,CA,1762894.8
2020,10,43,United States,CO,83681.82
2020,10,43,United States,CT,2469.5
2020,10,43,United States,DC,70.8
2020,10,43,United States,DE,179.3
2020,10,43,United States,FL,39624.0
2020,10,43,United States,GA,213351.38
2020,10,43,United States,IA,7584.5
2020,10,43,United States,ID,4413.5
2020,10,43,United States,IL,18640.1
2020,10,43,United States,IN,420799.3
2020,10,43,United States,KS,19517.4
2020,10,43,United States,KY,10495.2
2020,10,43,United States,LA,4978.5
2020,10,43,United States,MA,3735.0
2020,10,43,United States,MD,75109.76
2020,10,43,United States,MI,20566.8
2020,10,43,United States,MN,9292.0
2020,10,43,United States,MO,62234.6
2020,10,43,United States,MS,302565.0
2020,10,43,United States,MT,2808.1
2020,10,43,United States,NC,33102.2
2020,10,43,United States,ND,8489.7
2020,10,43,United States,NE,1125.9
2020,10,43,United States,NH,1266.2
2020,10,43,United States,NJ,8439.5
2020,10,43,United States,NM,130765.0
2020,10,43,United States,NV,4174.4
2020,10,43,United States,NY,25472.3
2020,10,43,United States,OH,33793.69
2020,10,43,United States,OK,3259.8
2020,10,43,United States,OR,19796.4
2020,10,43,United States,PA,972336.6
2020,10,43,United States,SC,9730.5
2020,10,43,United States,SD,861.0
2020,10,43,United States,TN,882765.4
2020,10,43,United States,TX,1328509.2
2020,10,43,United States,UT,8154.6
2020,10,43,United States,VA,123577.7
2020,10,43,United States,WA,34094.1
2020,10,43,United States,WI,320925.97
2020,10,43,United States,WV,3415.2
2020,10,43,United States,WY,1052.7
2020,10,44,Canada,AB,3394.26
2020,10,44,Canada,BC,3350.9001
2020,10,44,Canada,ON,14423.93
2020,10,44,Canada,QC,26527.0
2020,10,44,United States,AL,7303.1
2020,10,44,United States,AR,3853.0
2020,10,44,United States,AZ,38519.97
2020,10,44,United States,CA,1621502.4
2020,10,44,United States,CO,52932.4
2020,10,44,United States,DC,73.6
2020,10,44,United States,FL,43069.332
2020,10,44,United States,GA,209828.69
2020,10,44,United States,IA,7426.8003
2020,10,44,United States,ID,2182.5
2020,10,44,United States,IL,20430.0
2020,10,44,United States,IN,434811.22
2020,10,44,United States,KS,8413.1
2020,10,44,United States,KY,8989.2
2020,10,44,United States,LA,2162.3
2020,10,44,United States,MA,2366.5
2020,10,44,United States,MD,64946.3
2020,10,44,United States,ME,1255.7
2020,10,44,United States,MI,15927.5
2020,10,44,United States,MN,11268.3
2020,10,44,United States,MO,54724.1
2020,10,44,United States,MS,263721.62
2020,10,44,United States,MT,2557.6
2020,10,44,United States,NC,28705.6
2020,10,44,United States,ND,3286.8198
2020,10,44,United States,NE,1952.0
2020,10,44,United States,NJ,7851.3003
2020,10,44,United States,NM,136310.0
2020,10,44,United States,NV,10953.6
2020,10,44,United States,NY,22416.9
2020,10,44,United States,OH,20088.9
2020,10,44,United States,OK,868.1
2020,10,44,United States,OR,10381.0
2020,10,44,United States,PA,893267.9
2020,10,44,United States,SC,17687.8
2020,10,44,United States,SD,194.5
2020,10,44,United States,TN,1024602.4
2020,10,44,United States,TX,1244590.0
2020,10,44,United States,UT,15581.5
2020,10,44,United States,VA,94626.72
2020,10,44,United States,WA,46348.43
2020,10,44,United States,WI,321339.03
2020,10,44,United States,WV,22110.62
2020,10,44,United States,WY,2343.2
2020,11,44,Canada,QC,537.9
2020,11,44,United States,AZ,167.6
2020,11,44,United States,CA,224212.2
2020,11,44,United States,FL,39.0
2020,11,44,United States,GA,5815.0
2020,11,44,United States,IA,579.7
2020,11,44,United States,IN,5759.1
2020,11,44,United States,LA,169.9
2020,11,44,United States,MN,1040.8
2020,11,44,United States,MS,6559.9
2020,11,44,United States,NC,334.6
2020,11,44,United States,NM,3945.5
2020,11,44,United States,NY,307.6
2020,11,44,United States,OK,1238.5
2020,11,44,United States,TN,11937.8
2020,11,44,United States,TX,7438.8
2020,11,44,United States,UT,546.1
2020,11,44,United States,VA,384.6
2020,11,44,United States,WA,32.5
2020,11,44,United States,WI,8998.0
2020,11,45,Canada,AB,3394.26
2020,11,45,Canada,BC,8937.3
2020,11,45,Canada,ON,13128.12
2020,11,45,Canada,QC,28689.799
2020,11,45,United States,AL,8999.9
2020,11,45,United States,AR,3639.6
2020,11,45,United States,AZ,51305.5
2020,11,45,United States,CA,1921842.8
2020,11,45,United States,CO,61051.098
2020,11,45,United States,DC,144.8
2020,11,45,United States,FL,50295.4
2020,11,45,United States,GA,195866.4
2020,11,45,United States,IA,4796.3003
2020,11,45,United States,ID,2178.6
2020,11,45,United States,IL,17479.9
2020,11,45,United States,IN,332201.3
2020,11,45,United States,KS,14126.7
2020,11,45,United States,KY,8258.1
2020,11,45,United States,LA,4398.6997
2020,11,45,United States,MA,4567.9
2020,11,45,United States,MD,62394.8
2020,11,45,United States,MI,19572.01
2020,11,45,United States,MN,17725.26
2020,11,45,United States,MO,58309.4
2020,11,45,United States,MS,160351.94
2020,11,45,United States,MT,2771.65
2020,11,45,United States,NC,24558.4
2020,11,45,United States,ND,4682.1
2020,11,45,United States,NE,1791.4
2020,11,45,United States,NJ,8862.6
2020,11,45,United States,NM,120851.38
2020,11,45,United States,NV,10118.6
2020,11,45,United States,NY,22748.81
2020,11,45,United States,OH,33517.7
2020,11,45,United States,OK,2646.5
2020,11,45,United States,OR,14355.6
2020,11,45,United States,PA,895973.3
2020,11,45,United States,SC,11924.399
2020,11,45,United States,SD,2900.2
2020,11,45,United States,TN,798275.8
2020,11,45,United States,TX,1232952.5
2020,11,45,United States,UT,6249.9
2020,11,45,United States,VA,121272.914
2020,11,45,United States,VT,2509.8
2020,11,45,United States,WA,97622.7
2020,11,45,United States,WI,319602.6
2020,11,45,United States,WV,5897.5
2020,11,45,United States,WY,420.3
2020,11,46,Canada,AB,6024.67
2020,11,46,Canada,BC,6011.1
2020,11,46,Canada,ON,10838.43
2020,11,46,Canada,QC,16072.3
2020,11,46,United States,AL,5971.58
2020,11,46,United States,AR,4778.0
2020,11,46,United States,AZ,51586.1
2020,11,46,United States,CA,2016513.6
2020,11,46,United States,CO,64458.8
2020,11,46,United States,DC,109.5
2020,11,46,United States,FL,58802.1
2020,11,46,United States,GA,283507.72
2020,11,46,United States,IA,9282.7
2020,11,46,United States,ID,3087.5
2020,11,46,United States,IL,24395.39
2020,11,46,United States,IN,472830.1
2020,11,46,United States,KS,23859.5
2020,11,46,United States,KY,6855.8
2020,11,46,United States,LA,7554.0
2020,11,46,United States,MD,75057.7
2020,11,46,United States,MI,17225.1
2020,11,46,United States,MN,19038.3
2020,11,46,United States,MO,66565.6
2020,11,46,United States,MS,310045.72
2020,11,46,United States,MT,856.7
2020,11,46,United States,NC,34329.5
2020,11,46,United States,ND,4353.3
2020,11,46,United States,NE,1722.8
2020,11,46,United States,NH,2544.0
2020,11,46,United States,NJ,45367.4
2020,11,46,United States,NM,160982.3
2020,11,46,United States,NV,6672.24
2020,11,46,United States,NY,22353.1
2020,11,46,United States,OH,30658.3
2020,11,46,United States,OK,5178.33
2020,11,46,United States,OR,18467.2
2020,11,46,United States,PA,758476.1
2020,11,46,United States,SC,8629.5
2020,11,46,United States,SD,728.19995
2020,11,46,United States,TN,996714.3
2020,11,46,United States,TX,859418.56
2020,11,46,United States,UT,8650.7
2020,11,46,United States,VA,113820.61
2020,11,46,United States,VT,2509.8
2020,11,46,United States,WA,38932.918
2020,11,46,United States,WI,317242.3
2020,11,46,United States,WV,2656.1
2020,11,46,United States,WY,937.1
2020,11,47,Canada,AB,7972.5703
2020,11,47,Canada,BC,2100.7
2020,11,47,Canada,ON,13750.74
2020,11,47,Canada,QC,13535.5
2020,11,47,United States,AL,10427.5
2020,11,47,United States,AR,7599.6
2020,11,47,United States,AZ,45628.8
2020,11,47,United States,CA,2191472.2
2020,11,47,United States,CO,55784.82
2020,11,47,United States,DC,32.7
2020,11,47,United States,DE,1073.7
2020,11,47,United States,FL,43886.2
2020,11,47,United States,GA,253690.8
2020,11,47,United States,IA,5908.3003
2020,11,47,United States,ID,7050.9
2020,11,47,United States,IL,18256.4
2020,11,47,United States,IN,347201.1
2020,11,47,United States,KS,14291.0
2020,11,47,United States,KY,9187.41
2020,11,47,United States,LA,9299.0
2020,11,47,United States,MA,5620.11
2020,11,47,United States,MD,71362.88
2020,11,47,United States,MI,14939.1
2020,11,47,United States,MN,18550.9
2020,11,47,United States,MO,56094.9
2020,11,47,United States,MS,471389.28
2020,11,47,United States,MT,5673.9
2020,11,47,United States,NC,29272.9
2020,11,47,United States,ND,3724.7998
2020,11,47,United States,NE,2965.3
2020,11,47,United States,NH,2538.2
2020,11,47,United States,NJ,12400.7
2020,11,47,United States,NM,144786.0
2020,11,47,United States,NV,7971.3003
2020,11,47,United States,NY,21408.1
2020,11,47,United States,OH,54493.1
2020,11,47,United States,OK,4790.9
2020,11,47,United States,OR,30421.5
2020,11,47,United States,PA,1395171.2
2020,11,47,United States,SC,5937.7
2020,11,47,United States,SD,2497.0999
2020,11,47,United States,TN,1153517.1
2020,11,47,United States,TX,1012412.8
2020,11,47,United States,UT,6272.1997
2020,11,47,United States,VA,105164.2
2020,11,47,United States,VT,2509.8
2020,11,47,United States,WA,54543.7
2020,11,47,United States,WI,230807.1
2020,11,47,United States,WV,2203.8
2020,11,48,Canada,AB,4218.01
2020,11,48,Canada,BC,3152.9
2020,11,48,Canada,ON,8688.11
2020,11,48,Canada,QC,7746.6997
2020,11,48,United States,AL,917.8
2020,11,48,United States,AR,2965.3
2020,11,48,United States,AZ,29464.1
2020,11,48,United States,CA,1588512.0
2020,11,48,United States,CO,26964.32
2020,11,48,United States,DC,73.1
2020,11,48,United States,DE,70.6
2020,11,48,United States,FL,15665.9
2020,11,48,United States,GA,135071.5
2020,11,48,United States,IA,3840.1
2020,11,48,United States,ID,975.19995
2020,11,48,United States,IL,5701.8
2020,11,48,United States,IN,392370.53
2020,11,48,United States,KS,11068.3
2020,11,48,United States,KY,2523.7
2020,11,48,United States,LA,2947.9001
2020,11,48,United States,MD,31885.4
2020,11,48,United States,MI,14913.24
2020,11,48,United States,MN,5966.6
2020,11,48,United States,MO,35614.4
2020,11,48,United States,MS,82860.9
2020,11,48,United States,MT,2238.8
2020,11,48,United States,NC,21311.3
2020,11,48,United States,ND,2275.7
2020,11,48,United States,NE,797.3
2020,11,48,United States,NH,1272.0
2020,11,48,United States,NJ,3368.4
2020,11,48,United States,NM,29743.4
2020,11,48,United States,NV,2085.3
2020,11,48,United States,NY,8823.9
2020,11,48,United States,OH,15635.7
2020,11,48,United States,OK,1036.2
2020,11,48,United States,OR,4773.8
2020,11,48,United States,PA,422980.6
2020,11,48,United States,SC,3648.8
2020,11,48,United States,SD,971.2
2020,11,48,United States,TN,780249.8
2020,11,48,United States,TX,746351.06
2020,11,48,United States,UT,3277.9001
2020,11,48,United States,VA,26805.9
2020,11,48,United States,VT,1254.9
2020,11,48,United States,WA,25163.0
2020,11,48,United States,WI,208684.7
2020,11,48,United States,WV,1531.5
2020,11,48,United States,WY,340.7
2020,11,49,Canada,AB,243.64
2020,11,49,Canada,BC,1397.6001
2020,11,49,Canada,ON,4950.75
2020,11,49,Canada,QC,2164.8
2020,11,49,United States,AL,1147.9
2020,11,49,United States,AR,1532.9
2020,11,49,United States,AZ,2165.4
2020,11,49,United States,CA,65195.46
2020,11,49,United States,CO,5885.9
2020,11,49,United States,CT,112.0
2020,11,49,United States,FL,2664.1
2020,11,49,United States,GA,69331.1
2020,11,49,United States,IA,340.1
2020,11,49,United States,IL,3006.3
2020,11,49,United States,IN,54507.8
2020,11,49,United States,KS,3654.8
2020,11,49,United States,KY,1870.0
2020,11,49,United States,LA,712.1
2020,11,49,United States,MD,8659.5
2020,11,49,United States,MI,3960.8
2020,11,49,United States,MN,3625.4
2020,11,49,United States,MO,12155.6
2020,11,49,United States,MS,9763.1
2020,11,49,United States,NC,5097.7
2020,11,49,United States,ND,597.3
2020,11,49,United States,NE,177.6
2020,11,49,United States,NM,18381.5
2020,11,49,United States,NV,350.30002
2020,11,49,United States,NY,2953.3
2020,11,49,United States,OH,9940.1
2020,11,49,United States,OK,247.7
2020,11,49,United States,OR,1958.9
2020,11,49,United States,PA,303032.0
2020,11,49,United States,SC,1743.2001
2020,11,49,United States,TN,110309.4
2020,11,49,United States,TX,281978.06
2020,11,49,United States,UT,1539.7
2020,11,49,United States,VA,20637.6
2020,11,49,United States,WA,6050.9
2020,11,49,United States,WI,26492.0
2020,12,49,Canada,AB,5723.08
2020,12,49,Canada,BC,4103.0
2020,12,49,Canada,ON,15773.7
2020,12,49,Canada,QC,9743.8
2020,12,49,United States,AL,8970.7
2020,12,49,United States,AR,7319.8003
2020,12,49,United States,AZ,100816.81
2020,12,49,United States,CA,1696646.9
2020,12,49,United States,CO,66877.73
2020,12,49,United States,CT,1216.0
2020,12,49,United States,DC,41.1
2020,12,49,United States,DE,79.3
2020,12,49,United States,FL,48537.0
2020,12,49,United States,GA,209759.81
2020,12,49,United States,IA,4050.1
2020,12,49,United States,ID,5841.7
2020,12,49,United States,IL,14696.3
2020,12,49,United States,IN,392854.6
2020,12,49,United States,KS,19041.3
2020,12,49,United States,KY,5620.0
2020,12,49,United States,LA,5217.5
2020,12,49,United States,MD,74114.836
2020,12,49,United States,MI,9435.4
2020,12,49,United States,MN,12130.75
2020,12,49,United States,MO,53979.36
2020,12,49,United States,MS,193958.47
2020,12,49,United States,MT,1817.8999
2020,12,49,United States,NC,22790.9
2020,12,49,United States,ND,445.19998
2020,12,49,United States,NE,1172.4
2020,12,49,United States,NJ,5668.7
2020,12,49,United States,NM,101944.0
2020,12,49,United States,NV,4331.6
2020,12,49,United States,NY,33953.5
2020,12,49,United States,OH,19865.8
2020,12,49,United States,OK,1881.8
2020,12,49,United States,OR,8775.7
2020,12,49,United States,PA,929958.94
2020,12,49,United States,SC,8493.2
2020,12,49,United States,SD,2056.3
2020,12,49,United States,TN,756200.8
2020,12,49,United States,TX,1095952.4
2020,12,49,United States,UT,6199.5
2020,12,49,United States,VA,128636.76
2020,12,49,United States,VT,1265.8
2020,12,49,United States,WA,40193.7
2020,12,49,United States,WI,256706.4
2020,12,49,United States,WV,2755.4
2020,12,50,Canada,AB,5958.09
2020,12,50,Canada,BC,6919.8003
2020,12,50,Canada,ON,10259.29
2020,12,50,Canada,QC,15220.5
2020,12,50,United States,AL,7069.0
2020,12,50,United States,AR,8979.5
2020,12,50,United States,AZ,141028.6
2020,12,50,United States,CA,2124169.2
2020,12,50,United States,CO,84357.62
2020,12,50,United States,DC,61.6
2020,12,50,United States,FL,53679.7
2020,12,50,United States,GA,280927.56
2020,12,50,United States,IA,6431.0
2020,12,50,United States,ID,5560.0
2020,12,50,United States,IL,25787.5
2020,12,50,United States,IN,575784.75
2020,12,50,United States,KS,10431.9
2020,12,50,United States,KY,10781.64
2020,12,50,United States,LA,8020.8
2020,12,50,United States,MD,173583.4
2020,12,50,United States,MI,18246.2
2020,12,50,United States,MN,14255.0
2020,12,50,United States,MO,76985.42
2020,12,50,United States,MS,230744.38
2020,12,50,United States,MT,5617.6
2020,12,50,United States,NC,44442.3
2020,12,50,United States,ND,6431.8
2020,12,50,United States,NE,1132.2
2020,12,50,United States,NJ,5672.3
2020,12,50,United States,NM,163372.7
2020,12,50,United States,NV,10284.97
2020,12,50,United States,NY,22313.3
2020,12,50,United States,OH,31713.7
2020,12,50,United States,OK,2794.2
2020,12,50,United States,OR,10056.3
2020,12,50,United States,PA,1228101.0
2020,12,50,United States,SC,12372.51
2020,12,50,United States,SD,1497.1
2020,12,50,United States,TN,1072903.8
2020,12,50,United States,TX,1485588.0
2020,12,50,United States,UT,5300.0
2020,12,50,United States,VA,150514.3
2020,12,50,United States,VT,2509.8
2020,12,50,United States,WA,57203.72
2020,12,50,United States,WI,120981.1
2020,12,50,United States,WV,4288.4
2020,12,50,United States,WY,1686.5
2020,12,51,Canada,AB,6421.7397
2020,12,51,Canada,BC,3436.7002
2020,12,51,Canada,ON,13245.08
2020,12,51,Canada,QC,14069.0
2020,12,51,United States,AL,3532.9
2020,12,51,United States,AR,8072.2
2020,12,51,United States,AZ,72000.7
2020,12,51,United States,CA,2388866.0
2020,12,51,United States,CO,80439.15
2020,12,51,United States,CT,177.0
2020,12,51,United States,DC,100.5
2020,12,51,United States,DE,1547.7
2020,12,51,United States,FL,52318.8
2020,12,51,United States,GA,187734.38
2020,12,51,United States,IA,3700.7
2020,12,51,United States,ID,819.19995
2020,12,51,United States,IL,12916.5
2020,12,51,United States,IN,573999.1
2020,12,51,United States,KS,11233.2
2020,12,51,United States,KY,7313.3
2020,12,51,United States,LA,6162.8
2020,12,51,United States,MA,3160.7998
2020,12,51,United States,MD,94872.0
2020,12,51,United States,MI,11043.7
2020,12,51,United States,MN,6778.9
2020,12,51,United States,MO,76567.6
2020,12,51,United States,MS,142340.0
2020,12,51,United States,MT,2334.9
2020,12,51,United States,NC,22318.9
2020,12,51,United States,ND,2952.8
2020,12,51,United States,NE,1249.2
2020,12,51,United States,NH,1266.2
2020,12,51,United States,NJ,11380.5
2020,12,51,United States,NM,92135.0
2020,12,51,United States,NV,1824.1
2020,12,51,United States,NY,22001.3
2020,12,51,United States,OH,12394.9
2020,12,51,United States,OK,3787.5999
2020,12,51,United States,OR,13750.5
2020,12,51,United States,PA,829309.3
2020,12,51,United States,RI,34.9
2020,12,51,United States,SC,5726.6
2020,12,51,United States,SD,1109.4
2020,12,51,United States,TN,972403.5
2020,12,51,United States,TX,791239.9
2020,12,51,United States,UT,14841.0
2020,12,51,United States,VA,111466.7
2020,12,51,United States,WA,43037.7
2020,12,51,United States,WI,194630.69
2020,12,51,United States,WV,3133.0
2020,12,52,Canada,AB,3128.46
2020,12,52,Canada,BC,1227.0
2020,12,52,Canada,ON,15040.02
2020,12,52,Canada,QC,6481.2
2020,12,52,United States,AK,2271.7
2020,12,52,United States,AL,6477.73
2020,12,52,United States,AR,4052.5
2020,12,52,United States,AZ,28618.7
2020,12,52,United States,CA,1588927.0
2020,12,52,United States,CO,17558.2
2020,12,52,United States,CT,524.0
2020,12,52,United States,DC,77.0
2020,12,52,United States,DE,186.2
2020,12,52,United States,FL,36148.3
2020,12,52,United States,GA,92136.2
2020,12,52,United States,IA,3414.2
2020,12,52,United States,ID,2764.1
2020,12,52,United States,IL,8065.4
2020,12,52,United States,IN,246784.5
2020,12,52,United States,KS,1736.7
2020,12,52,United States,KY,2879.4
2020,12,52,United States,LA,3636.7
2020,12,52,United States,MA,5311.4
2020,12,52,United States,MD,46430.0
2020,12,52,United States,ME,169.0
2020,12,52,United States,MI,6135.1
2020,12,52,United States,MN,7780.5
2020,12,52,United States,MO,23848.8
2020,12,52,United States,MS,107644.1
2020,12,52,United States,MT,3568.2
2020,12,52,United States,NC,10816.6
2020,12,52,United States,ND,198.0
2020,12,52,United States,NE,661.5
2020,12,52,United States,NH,1354.2
2020,12,52,United States,NJ,18308.7
2020,12,52,United States,NM,25436.4
2020,12,52,United States,NV,1164.3
2020,12,52,United States,NY,6835.5
2020,12,52,United States,OH,12071.0
2020,12,52,United States,OK,1516.5
2020,12,52,United States,OR,4370.3
2020,12,52,United States,PA,399074.2
2020,12,52,United States,SC,3666.5
2020,12,52,United States,SD,1024.6
2020,12,52,United States,TN,621539.3
2020,12,52,United States,TX,561315.44
2020,12,52,United States,UT,4498.7
2020,12,52,United States,VA,47873.1
2020,12,52,United States,VT,506.8
2020,12,52,United States,WA,19012.4
2020,12,52,United States,WI,211763.6
2020,12,52,United States,WV,3108.2
2020,12,53,Canada,AB,4324.74
2020,12,53,Canada,BC,1400.1
2020,12,53,Canada,ON,4659.71
2020,12,53,Canada,QC,4329.6
2020,12,53,United States,AL,3274.9
2020,12,53,United States,AR,3655.2
2020,12,53,United States,AZ,650.8
2020,12,53,United States,CA,912122.5
2020,12,53,United States,CO,5755.8
2020,12,53,United States,CT,1460.5
2020,12,53,United States,FL,5020.9
2020,12,53,United States,GA,9905.2
2020,12,53,United States,IA,2110.2
2020,12,53,United States,ID,1713.4999
2020,12,53,United States,IL,6849.6
2020,12,53,United States,IN,274873.8
2020,12,53,United States,KS,5453.0
2020,12,53,United States,KY,1601.5
2020,12,53,United States,LA,4258.6997
2020,12,53,United States,MA,3670.2
2020,12,53,United States,MD,8687.4
2020,12,53,United States,ME,839.0
2020,12,53,United States,MI,5654.4
2020,12,53,United States,MN,8187.4
2020,12,53,United States,MO,7364.6
2020,12,53,United States,MS,149987.61
2020,12,53,United States,MT,2183.8
2020,12,53,United States,NC,16885.4
2020,12,53,United States,ND,2643.6
2020,12,53,United States,NE,424.7
2020,12,53,United States,NH,80.2
2020,12,53,United States,NJ,11600.13
2020,12,53,United States,NM,15669.2
2020,12,53,United States,NV,2602.2
2020,12,53,United States,NY,12266.8
2020,12,53,United States,OH,11503.8
2020,12,53,United States,OK,2092.4
2020,12,53,United States,OR,4523.6
2020,12,53,United States,PA,501044.6
2020,12,53,United States,RI,36.4
2020,12,53,United States,SC,4643.3
2020,12,53,United States,SD,424.8
2020,12,53,United States,TN,468312.0
2020,12,53,United States,TX,653851.44
2020,12,53,United States,UT,2061.8
2020,12,53,United States,VA,4638.7
2020,12,53,United States,WA,8181.1
2020,12,53,United States,WI,114508.1
2020,12,53,United States,WV,1957.3
2020,12,53,United States,WY,1052.7
2021,1,1,Canada,AB,3787.91
2021,1,1,Canada,BC,2857.1
2021,1,1,Canada,ON,29746.76
2021,1,1,Canada,QC,16549.2
2021,1,1,United States,AL,21478.6
2021,1,1,United States,AR,2214.7
2021,1,1,United States,AZ,33913.8
2021,1,1,United States,CA,1611245.1
2021,1,1,United States,CO,35800.4
2021,1,1,United States,CT,3114.5
2021,1,1,United States,DC,100.5
2021,1,1,United States,DE,1000.0
2021,1,1,United States,FL,29044.6
2021,1,1,United States,GA,148840.5
2021,1,1,United States,IA,10571.9
2021,1,1,United States,ID,4012.8
2021,1,1,United States,IL,38586.7
2021,1,1,United States,IN,371044.12
2021,1,1,United States,KS,8140.7
2021,1,1,United States,KY,6388.3
2021,1,1,United States,LA,5731.4
2021,1,1,United States,MA,15683.5
2021,1,1,United States,MD,45126.88
2021,1,1,United States,ME,37.7
2021,1,1,United States,MI,29051.8
2021,1,1,United States,MN,21584.9
2021,1,1,United States,MO,35547.8
2021,1,1,United States,MS,452388.4
2021,1,1,United States,MT,2902.4
2021,1,1,United States,NC,29970.4
2021,1,1,United States,ND,3182.6
2021,1,1,United States,NE,1784.4
2021,1,1,United States,NH,1483.7999
2021,1,1,United States,NJ,51388.598
2021,1,1,United States,NM,93846.4
2021,1,1,United States,NV,6945.4
2021,1,1,United States,NY,21670.0
2021,1,1,United States,OH,33928.8
2021,1,1,United States,OK,1005.9
2021,1,1,United States,OR,10232.9
2021,1,1,United States,PA,1345793.1
2021,1,1,United States,RI,468.5
2021,1,1,United States,SC,16202.101
2021,1,1,United States,SD,1736.2999
2021,1,1,United States,TN,990985.7
2021,1,1,United States,TX,1546118.8
2021,1,1,United States,UT,1915.4
2021,1,1,United States,VA,91913.11
2021,1,1,United States,WA,25254.4
2021,1,1,United States,WI,175797.38
2021,1,1,United States,WV,2703.9
2021,1,2,Canada,AB,4855.71
2021,1,2,Canada,BC,2101.4001
2021,1,2,Canada,ON,39635.38
2021,1,2,Canada,QC,10828.4
2021,1,2,United States,AK,3675.9
2021,1,2,United States,AL,3452.9
2021,1,2,United States,AR,8089.3
2021,1,2,United States,AZ,42647.3
2021,1,2,United States,CA,1437607.1
2021,1,2,United States,CO,43278.82
2021,1,2,United States,CT,1151.2
2021,1,2,United States,DC,165.6
2021,1,2,United States,DE,302.6
2021,1,2,United States,FL,45767.3
2021,1,2,United States,GA,277894.8
2021,1,2,United States,IA,5156.9
2021,1,2,United States,ID,3484.6
2021,1,2,United States,IL,15147.9
2021,1,2,United States,IN,362575.8
2021,1,2,United States,KS,9163.1
2021,1,2,United States,KY,5824.4
2021,1,2,United States,LA,4765.8
2021,1,2,United States,MA,9497.8
2021,1,2,United States,MD,69845.78
2021,1,2,United States,ME,647.60004
2021,1,2,United States,MI,12793.4
2021,1,2,United States,MN,57130.7
2021,1,2,United States,MO,44759.3
2021,1,2,United States,MS,279152.25
2021,1,2,United States,MT,8061.7
2021,1,2,United States,NC,20647.4
2021,1,2,United States,ND,1860.4
2021,1,2,United States,NE,1174.7001
2021,1,2,United States,NH,144.2
2021,1,2,United States,NJ,57827.4
2021,1,2,United States,NM,82505.8
2021,1,2,United States,NV,3336.1
2021,1,2,United States,NY,12787.6
2021,1,2,United States,OH,37269.5
2021,1,2,United States,OK,3103.3
2021,1,2,United States,OR,18871.9
